# Creation date: Wed Jan 24 13:19:19 2024
# Software: PIVTEC PIVview Module - C:/Program Files/PIVtec/pivUtils_386/dpiv.exe
# Grid size: 63 horiz.nodes, 59 vert.nodes, 1 depth.nodes
# var 1: 'ix' - image coordinate X in [pixel]
# var 2: 'iy' - image coordinate Y in [pixel]
# var 3: 'iz' - image coordinate Z in [pixel]
# var 4: 'dx' - displacement conponent X in [pixel]
# var 5: 'dy' - displacement conponent Y in [pixel]
# var 6: 'flag' - status flag: 0=Disabled, 1=NoResult, 2=Outlier, 3=ValidData, 4=OtherPeak, 5=Interpolated
# var 7: 'count' - number of valid data at node
# var 8: 'valid' - validation_rate between 0 and 1
TITLE = "PIV Displacement Data : vp1a"
VARIABLES = "ix", "iy", "iz", "dx", "dy", "flag", "count", "valid"
ZONE I=63, J=59, K=1, F=POINT, T="vp1a"
232 8 0 0.125085 -0.0109 3 1 1 
240 8 0 -0.0625284 -1.50801 3 1 1 
248 8 0 -0.428905 -1.7857 3 1 1 
256 8 0 -0.44808 -1.90884 3 1 1 
264 8 0 -0.423893 -1.86461 3 1 1 
272 8 0 -0.248967 -0.884787 3 1 1 
280 8 0 -0.257806 -0.488182 3 1 1 
288 8 0 -0.123225 0.0886097 3 1 1 
296 8 0 -0.15564 0.132902 3 1 1 
304 8 0 -0.124142 0.36617 3 1 1 
312 8 0 -0.0817266 0.340336 3 1 1 
320 8 0 -0.149323 0.386873 3 1 1 
328 8 0 -0.117989 0.403042 3 1 1 
336 8 0 -0.185558 0.356199 3 1 1 
344 8 0 -0.21557 0.360034 3 1 1 
352 8 0 -0.195137 0.291036 3 1 1 
360 8 0 -0.208512 0.264063 3 1 1 
368 8 0 -0.193724 0.201701 3 1 1 
376 8 0 -0.173603 0.166122 3 1 1 
384 8 0 -0.166504 0.0732557 3 1 1 
392 8 0 -0.167419 0.0319577 3 1 1 
400 8 0 -0.170488 -0.00965782 3 1 1 
408 8 0 -0.187609 -0.0234299 3 1 1 
416 8 0 -0.19718 0.00905558 3 1 1 
424 8 0 -0.19122 0.0445561 3 1 1 
432 8 0 -0.18855 0.0498715 3 1 1 
440 8 0 -0.180352 0.0242419 3 1 1 
448 8 0 -0.174208 0.0129701 3 1 1 
456 8 0 -0.182886 -0.0365929 3 1 1 
464 8 0 -0.171552 -0.0452966 3 1 1 
472 8 0 -0.166153 -0.0580309 3 1 1 
480 8 0 -0.155781 -0.0790601 3 1 1 
488 8 0 -0.143385 -0.0810849 3 1 1 
496 8 0 -0.140347 -0.0966628 3 1 1 
504 8 0 -0.157999 -0.115445 3 1 1 
8 16 0 0.14193 -0.0237539 3 1 1 
16 16 0 0.156 -0.0140702 3 1 1 
24 16 0 0.13317 -0.00428778 3 1 1 
32 16 0 0.143951 0.0207978 3 1 1 
40 16 0 0.173493 0.0186806 3 1 1 
48 16 0 0.176373 -0.0198262 3 1 1 
56 16 0 0.197515 0.0312857 3 1 1 
64 16 0 0.225808 -0.00418019 3 1 1 
72 16 0 0.220728 0.0341219 3 1 1 
80 16 0 0.218045 0.0351178 3 1 1 
88 16 0 0.21304 0.0486623 3 1 1 
96 16 0 0.161368 0.0462781 3 1 1 
104 16 0 0.190002 0.0840316 3 1 1 
112 16 0 0.205602 0.0817524 3 1 1 
120 16 0 0.196155 0.104427 3 1 1 
128 16 0 0.212485 0.100706 3 1 1 
136 16 0 0.215713 0.0761605 3 1 1 
144 16 0 0.233101 0.0649246 3 1 1 
152 16 0 0.18583 0.0972555 3 1 1 
160 16 0 0.213526 0.133903 3 1 1 
168 16 0 0.15029 0.21817 3 1 1 
176 16 0 0.154301 0.25717 3 1 1 
184 16 0 0.14248 0.250804 3 1 1 
192 16 0 0.152467 0.210599 3 1 1 
200 16 0 0.0952029 0.233379 3 1 1 
208 16 0 0.0887956 0.121364 3 1 1 
216 16 0 0.0568565 0.137761 3 1 1 
224 16 0 0.123016 0.26689 3 1 1 
232 16 0 0.16404 0.101648 3 1 1 
240 16 0 -0.103622 -0.718399 3 1 1 
248 16 0 -0.227228 -0.8768 3 1 1 
256 16 0 -0.350346 -1.68015 3 1 1 
264 16 0 -0.362795 -1.62928 3 1 1 
272 16 0 -0.244759 -0.750259 3 1 1 
280 16 0 -0.246891 -0.348299 3 1 1 
288 16 0 -0.151305 -0.0242911 3 1 1 
296 16 0 -0.16196 0.210859 3 1 1 
304 16 0 -0.156196 0.30808 3 1 1 
312 16 0 -0.144496 0.398782 3 1 1 
320 16 0 -0.163173 0.419347 3 1 1 
328 16 0 -0.214885 0.350147 3 1 1 
336 16 0 -0.238619 0.403244 3 1 1 
344 16 0 -0.232601 0.329885 3 1 1 
352 16 0 -0.236943 0.309256 3 1 1 
360 16 0 -0.223215 0.276343 3 1 1 
368 16 0 -0.18193 0.213284 3 1 1 
376 16 0 -0.193299 0.172898 3 1 1 
384 16 0 -0.209758 0.176529 3 1 1 
392 16 0 -0.189297 0.0617704 3 1 1 
400 16 0 -0.201446 0.105964 3 1 1 
408 16 0 -0.186108 0.0111844 3 1 1 
416 16 0 -0.180631 0.011172 3 1 1 
424 16 0 -0.182806 0.0492892 3 1 1 
432 16 0 -0.179451 0.0352092 3 1 1 
440 16 0 -0.185061 0.0313375 3 1 1 
448 16 0 -0.192295 0.03987 3 1 1 
456 16 0 -0.19888 -0.00373745 3 1 1 
464 16 0 -0.196209 -0.0130954 3 1 1 
472 16 0 -0.183508 -0.0449467 3 1 1 
480 16 0 -0.166656 -0.0632255 3 1 1 
488 16 0 -0.149239 -0.0936171 3 1 1 
496 16 0 -0.131255 -0.0833566 3 1 1 
504 16 0 -0.137843 -0.0920229 3 1 1 
8 24 0 0.166156 -0.00643896 3 1 1 
16 24 0 0.174238 -0.00551186 3 1 1 
24 24 0 0.14778 -0.00267631 3 1 1 
32 24 0 0.184685 0.0232421 3 1 1 
40 24 0 0.16289 0.0390887 3 1 1 
48 24 0 0.175268 0.0574146 3 1 1 
56 24 0 0.216509 0.0549527 3 1 1 
64 24 0 0.207325 0.0758812 3 1 1 
72 24 0 0.237204 0.0856348 3 1 1 
80 24 0 0.230062 0.120196 3 1 1 
88 24 0 0.228044 0.122704 3 1 1 
96 24 0 0.222828 0.140447 3 1 1 
104 24 0 0.201015 0.102996 3 1 1 
112 24 0 0.192209 0.123103 3 1 1 
120 24 0 0.216193 0.102096 3 1 1 
128 24 0 0.186577 0.166315 3 1 1 
136 24 0 0.214731 0.138922 3 1 1 
144 24 0 0.198048 0.166837 3 1 1 
152 24 0 0.175103 0.169455 3 1 1 
160 24 0 0.211364 0.14086 3 1 1 
168 24 0 0.21058 0.226558 3 1 1 
176 24 0 0.222496 0.248274 3 1 1 
184 24 0 0.226981 0.253306 3 1 1 
192 24 0 0.219019 0.259696 3 1 1 
200 24 0 0.160441 0.253268 3 1 1 
208 24 0 0.134493 0.150571 3 1 1 
216 24 0 0.0745333 0.202967 3 1 1 
224 24 0 0.0256345 0.0309392 3 1 1 
232 24 0 0.132141 0.152231 3 1 1 
240 24 0 -0.088489 -0.623887 3 1 1 
248 24 0 -0.0892705 -0.75538 3 1 1 
256 24 0 -0.207949 -1.22549 3 1 1 
264 24 0 -0.264102 -1.38983 3 1 1 
272 24 0 -0.194453 -0.798409 3 1 1 
280 24 0 -0.102099 -0.131315 3 1 1 
288 24 0 -0.0691016 0.0170131 3 1 1 
296 24 0 -0.0958153 0.258975 3 1 1 
304 24 0 -0.0913029 0.232343 3 1 1 
312 24 0 -0.15027 0.342657 3 1 1 
320 24 0 -0.179521 0.340771 3 1 1 
328 24 0 -0.202091 0.385355 3 1 1 
336 24 0 -0.237006 0.347959 3 1 1 
344 24 0 -0.244053 0.31662 3 1 1 
352 24 0 -0.263947 0.301887 3 1 1 
360 24 0 -0.243997 0.267169 3 1 1 
368 24 0 -0.223007 0.224637 3 1 1 
376 24 0 -0.196177 0.163184 3 1 1 
384 24 0 -0.207017 0.226975 3 1 1 
392 24 0 -0.192757 0.0852221 3 1 1 
400 24 0 -0.200805 0.163892 3 1 1 
408 24 0 -0.201492 0.0693787 3 1 1 
416 24 0 -0.199507 0.0348016 3 1 1 
424 24 0 -0.185481 0.0237363 3 1 1 
432 24 0 -0.18795 0.0338274 3 1 1 
440 24 0 -0.194077 -0.0459215 3 1 1 
448 24 0 -0.189387 0.00056929 3 1 1 
456 24 0 -0.212002 -0.0251423 3 1 1 
464 24 0 -0.209712 -0.0481495 3 1 1 
472 24 0 -0.202702 -0.00923973 3 1 1 
480 24 0 -0.204435 -0.0558291 3 1 1 
488 24 0 -0.186641 -0.0690686 3 1 1 
496 24 0 -0.161064 -0.0793058 3 1 1 
504 24 0 -0.135007 -0.0894769 3 1 1 
8 32 0 0.151916 -0.0303441 3 1 1 
16 32 0 0.144525 -0.0195315 3 1 1 
24 32 0 0.159718 -0.00901942 3 1 1 
32 32 0 0.171555 -0.0369139 3 1 1 
40 32 0 0.176931 0.0349527 3 1 1 
48 32 0 0.208289 0.0190344 3 1 1 
56 32 0 0.218371 0.06373 3 1 1 
64 32 0 0.2045 0.0664503 3 1 1 
72 32 0 0.216908 0.0848736 3 1 1 
80 32 0 0.201857 0.10001 3 1 1 
88 32 0 0.175411 0.105676 3 1 1 
96 32 0 0.200846 0.132509 3 1 1 
104 32 0 0.160908 0.123011 3 1 1 
112 32 0 0.146078 0.123638 3 1 1 
120 32 0 0.206955 0.136787 3 1 1 
128 32 0 0.165914 0.15669 3 1 1 
136 32 0 0.220594 0.16844 3 1 1 
144 32 0 0.210451 0.189134 3 1 1 
152 32 0 0.211774 0.176079 3 1 1 
160 32 0 0.222983 0.153565 3 1 1 
168 32 0 0.224312 0.165743 3 1 1 
176 32 0 0.223807 0.16365 3 1 1 
184 32 0 0.225923 0.249149 3 1 1 
192 32 0 0.211625 0.256215 3 1 1 
200 32 0 0.27987 0.29952 3 1 1 
208 32 0 0.162059 0.279016 3 1 1 
216 32 0 0.195812 0.203632 3 1 1 
224 32 0 0.0441292 0.101683 3 1 1 
232 32 0 0.0696313 0.0712938 3 1 1 
240 32 0 0.0267333 -0.355577 3 1 1 
248 32 0 -0.131054 -1.08751 3 1 1 
256 32 0 -0.0320288 -0.974914 3 1 1 
264 32 0 -0.203146 -1.35369 3 1 1 
272 32 0 -0.162159 -0.937541 3 1 1 
280 32 0 -0.150633 -0.0422142 3 1 1 
288 32 0 -0.108338 0.0380758 3 1 1 
296 32 0 -0.182811 0.337417 3 1 1 
304 32 0 -0.150835 0.280132 3 1 1 
312 32 0 -0.177978 0.306628 3 1 1 
320 32 0 -0.214622 0.327962 3 1 1 
328 32 0 -0.227047 0.327197 3 1 1 
336 32 0 -0.240759 0.32552 3 1 1 
344 32 0 -0.246055 0.296882 3 1 1 
352 32 0 -0.260147 0.283604 3 1 1 
360 32 0 -0.248115 0.253789 3 1 1 
368 32 0 -0.259625 0.22058 3 1 1 
376 32 0 -0.227679 0.1732 3 1 1 
384 32 0 -0.241242 0.122867 3 1 1 
392 32 0 -0.233282 0.114029 3 1 1 
400 32 0 -0.223275 0.0952882 3 1 1 
408 32 0 -0.254275 0.0940913 3 1 1 
416 32 0 -0.214512 0.0657207 3 1 1 
424 32 0 -0.230231 0.0588708 3 1 1 
432 32 0 -0.194955 -0.00542899 3 1 1 
440 32 0 -0.20261 -0.00172394 3 1 1 
448 32 0 -0.186045 -0.0260308 3 1 1 
456 32 0 -0.167183 -0.0477236 3 1 1 
464 32 0 -0.194468 -0.039723 3 1 1 
472 32 0 -0.149009 -0.0906247 3 1 1 
480 32 0 -0.217504 -0.0603835 3 1 1 
488 32 0 -0.201386 -0.0890535 3 1 1 
496 32 0 -0.171682 -0.10222 3 1 1 
504 32 0 -0.156722 -0.135805 3 1 1 
8 40 0 0.153267 -0.030949 3 1 1 
16 40 0 0.146362 -0.0249215 3 1 1 
24 40 0 0.164394 -0.0169588 3 1 1 
32 40 0 0.143747 -0.0549945 3 1 1 
40 40 0 0.170229 -0.00356008 3 1 1 
48 40 0 0.17618 -0.0150701 3 1 1 
56 40 0 0.216584 0.0481401 3 1 1 
64 40 0 0.216006 0.050462 3 1 1 
72 40 0 0.226652 0.0952345 3 1 1 
80 40 0 0.221437 0.0971562 3 1 1 
88 40 0 0.178364 0.101925 3 1 1 
96 40 0 0.213451 0.132919 3 1 1 
104 40 0 0.194975 0.111044 3 1 1 
112 40 0 0.204818 0.114969 3 1 1 
120 40 0 0.203609 0.110098 3 1 1 
128 40 0 0.212899 0.104948 3 1 1 
136 40 0 0.218312 0.119052 3 1 1 
144 40 0 0.226218 0.158719 3 1 1 
152 40 0 0.23926 0.194639 3 1 1 
160 40 0 0.235502 0.206744 3 1 1 
168 40 0 0.250769 0.228437 3 1 1 
176 40 0 0.244276 0.211258 3 1 1 
184 40 0 0.254252 0.260621 3 1 1 
192 40 0 0.243981 0.272532 3 1 1 
200 40 0 0.283658 0.268192 3 1 1 
208 40 0 0.230963 0.379855 3 1 1 
216 40 0 0.185864 0.199909 3 1 1 
224 40 0 0.113961 0.221649 3 1 1 
232 40 0 0.0088902 -0.0230274 3 1 1 
240 40 0 0.0756978 -0.273911 3 1 1 
248 40 0 -0.145478 -1.05616 3 1 1 
256 40 0 -0.0489862 -1.15442 3 1 1 
264 40 0 -0.0943041 -1.50186 3 1 1 
272 40 0 -0.206794 -1.01698 3 1 1 
280 40 0 -0.133764 0.00151888 3 1 1 
288 40 0 -0.145611 0.305082 3 1 1 
296 40 0 -0.19446 0.413044 3 1 1 
304 40 0 -0.232433 0.439959 3 1 1 
312 40 0 -0.24283 0.362716 3 1 1 
320 40 0 -0.24721 0.345501 3 1 1 
328 40 0 -0.233101 0.334691 3 1 1 
336 40 0 -0.251433 0.272405 3 1 1 
344 40 0 -0.242146 0.284367 3 1 1 
352 40 0 -0.255817 0.253598 3 1 1 
360 40 0 -0.280813 0.24475 3 1 1 
368 40 0 -0.244052 0.215532 3 1 1 
376 40 0 -0.27049 0.201661 3 1 1 
384 40 0 -0.24306 0.127177 3 1 1 
392 40 0 -0.250141 0.0968929 3 1 1 
400 40 0 -0.253692 0.0819909 3 1 1 
408 40 0 -0.239963 0.0593893 3 1 1 
416 40 0 -0.237869 0.0506149 3 1 1 
424 40 0 -0.210974 0.0294067 3 1 1 
432 40 0 -0.12958 0.00644535 3 1 1 
440 40 0 -0.212816 0.00326235 3 1 1 
448 40 0 -0.108465 -0.0198176 3 1 1 
456 40 0 -0.198391 -0.022916 3 1 1 
464 40 0 -0.151865 -0.0673172 3 1 1 
472 40 0 -0.170138 -0.0386163 3 1 1 
480 40 0 -0.145081 -0.120642 3 1 1 
488 40 0 -0.150698 -0.0674773 3 1 1 
496 40 0 -0.152482 -0.12485 3 1 1 
504 40 0 -0.155144 -0.110781 3 1 1 
8 48 0 0.199828 -0.0174452 3 1 1 
16 48 0 0.187643 -0.00210777 3 1 1 
24 48 0 0.205788 0.00643158 3 1 1 
32 48 0 0.186386 0.0169028 3 1 1 
40 48 0 0.17334 0.0401114 3 1 1 
48 48 0 0.213365 0.0284426 3 1 1 
56 48 0 0.223733 0.0520586 3 1 1 
64 48 0 0.247994 0.053406 3 1 1 
72 48 0 0.214507 0.0584294 3 1 1 
80 48 0 0.243871 0.071173 3 1 1 
88 48 0 0.198503 0.0712089 3 1 1 
96 48 0 0.229732 0.0889594 3 1 1 
104 48 0 0.249132 0.0784251 3 1 1 
112 48 0 0.255208 0.111398 3 1 1 
120 48 0 0.248649 0.112692 3 1 1 
128 48 0 0.2583 0.11623 3 1 1 
136 48 0 0.306677 0.167305 3 1 1 
144 48 0 0.255434 0.170061 3 1 1 
152 48 0 0.314254 0.21345 3 1 1 
160 48 0 0.239178 0.253373 3 1 1 
168 48 0 0.240922 0.259877 3 1 1 
176 48 0 0.238222 0.283851 3 1 1 
184 48 0 0.242504 0.256756 3 1 1 
192 48 0 0.249639 0.258075 3 1 1 
200 48 0 0.223554 0.278309 3 1 1 
208 48 0 0.258832 0.31221 3 1 1 
216 48 0 0.179428 0.282901 3 1 1 
224 48 0 0.172078 0.228818 3 1 1 
232 48 0 0.0817061 0.0671256 3 1 1 
240 48 0 0.027735 -0.107993 3 1 1 
248 48 0 -0.118446 -0.915 3 1 1 
256 48 0 -0.109404 -1.53522 3 1 1 
264 48 0 -0.154366 -1.07404 3 1 1 
272 48 0 -0.150571 -0.752015 3 1 1 
280 48 0 -0.0364845 -0.00507028 3 1 1 
288 48 0 -0.0697591 0.216865 3 1 1 
296 48 0 -0.127687 0.398598 3 1 1 
304 48 0 -0.246265 0.412659 3 1 1 
312 48 0 -0.29105 0.368483 3 1 1 
320 48 0 -0.276431 0.356281 3 1 1 
328 48 0 -0.268333 0.334866 3 1 1 
336 48 0 -0.255354 0.260494 3 1 1 
344 48 0 -0.238709 0.264933 3 1 1 
352 48 0 -0.239961 0.219586 3 1 1 
360 48 0 -0.254553 0.23739 3 1 1 
368 48 0 -0.247838 0.237001 3 1 1 
376 48 0 -0.286313 0.213661 3 1 1 
384 48 0 -0.265564 0.176091 3 1 1 
392 48 0 -0.274197 0.0922021 3 1 1 
400 48 0 -0.274554 0.0899317 3 1 1 
408 48 0 -0.249879 0.057168 3 1 1 
416 48 0 -0.257828 0.0500238 3 1 1 
424 48 0 -0.220794 0.0178102 3 1 1 
432 48 0 -0.240701 0.00404973 3 1 1 
440 48 0 -0.20789 -0.0193335 3 1 1 
448 48 0 -0.222468 -0.0150868 3 1 1 
456 48 0 -0.212309 -0.0382587 3 1 1 
464 48 0 -0.195407 -0.0224223 3 1 1 
472 48 0 -0.207503 -0.0790778 3 1 1 
480 48 0 -0.182133 -0.0643392 3 1 1 
488 48 0 -0.202068 -0.128806 3 1 1 
496 48 0 -0.198357 -0.122263 3 1 1 
504 48 0 -0.222658 -0.123825 3 1 1 
8 56 0 0.0795158 -0.00473149 3 1 1 
16 56 0 0.086784 -0.0137114 3 1 1 
24 56 0 0.204919 -0.048807 3 1 1 
32 56 0 0.229714 -0.039971 3 1 1 
40 56 0 0.290013 -0.0435377 3 1 1 
48 56 0 0.213056 0.0197257 3 1 1 
56 56 0 0.127552 0.0969156 3 1 1 
64 56 0 0.269563 0.124468 3 1 1 
72 56 0 0.171936 0.140785 3 1 1 
80 56 0 0.343496 0.128482 3 1 1 
88 56 0 0.313946 0.0526541 3 1 1 
96 56 0 0.30565 0.0701984 3 1 1 
104 56 0 0.274398 0.103603 3 1 1 
112 56 0 0.281632 0.118814 3 1 1 
120 56 0 0.246118 0.103931 3 1 1 
128 56 0 0.287767 0.202569 3 1 1 
136 56 0 0.270014 0.14841 3 1 1 
144 56 0 0.284665 0.230258 3 1 1 
152 56 0 0.309429 0.199648 3 1 1 
160 56 0 0.26227 0.234211 3 1 1 
168 56 0 0.265119 0.240336 3 1 1 
176 56 0 0.272096 0.290914 3 1 1 
184 56 0 0.278727 0.294274 3 1 1 
192 56 0 0.296756 0.283799 3 1 1 
200 56 0 0.30953 0.299204 3 1 1 
208 56 0 0.297134 0.257425 3 1 1 
216 56 0 0.287242 0.338328 3 1 1 
224 56 0 0.258226 0.273297 3 1 1 
232 56 0 0.169302 0.199066 3 1 1 
240 56 0 0.164485 0.0266765 3 1 1 
248 56 0 0.0631849 -0.213364 3 1 1 
256 56 0 0.11672 -0.582253 3 1 1 
264 56 0 0.0813652 -0.61068 3 1 1 
272 56 0 0.0927505 -0.452242 3 1 1 
280 56 0 0.0984332 -0.162754 3 1 1 
288 56 0 -0.0985051 0.248612 3 1 1 
296 56 0 -0.167952 0.38296 3 1 1 
304 56 0 -0.310383 0.295959 3 1 1 
312 56 0 -0.289803 0.394565 3 1 1 
320 56 0 -0.350796 0.27478 3 1 1 
328 56 0 -0.251458 0.360273 3 1 1 
336 56 0 -0.282549 0.321361 3 1 1 
344 56 0 -0.273067 0.284714 3 1 1 
352 56 0 -0.28691 0.260118 3 1 1 
360 56 0 -0.294691 0.247574 3 1 1 
368 56 0 -0.290355 0.209191 3 1 1 
376 56 0 -0.283492 0.187459 3 1 1 
384 56 0 -0.281291 0.155306 3 1 1 
392 56 0 -0.275122 0.0864816 3 1 1 
400 56 0 -0.267496 0.0452468 3 1 1 
408 56 0 -0.26052 0.0190604 3 1 1 
416 56 0 -0.274592 0.0444601 3 1 1 
424 56 0 -0.241003 0.0152261 3 1 1 
432 56 0 -0.275537 0.0211596 3 1 1 
440 56 0 -0.233975 -0.00666608 3 1 1 
448 56 0 -0.228425 -0.0162017 3 1 1 
456 56 0 -0.2287 -0.0575596 3 1 1 
464 56 0 -0.20512 -0.0764318 3 1 1 
472 56 0 -0.211442 -0.106808 3 1 1 
480 56 0 -0.199891 -0.134861 3 1 1 
488 56 0 -0.198535 -0.137924 3 1 1 
496 56 0 -0.151196 -0.0956549 3 1 1 
504 56 0 -0.123237 -0.0829232 3 1 1 
8 64 0 -0.00964552 -0.166839 3 1 1 
16 64 0 0.0286544 -0.161351 3 1 1 
24 64 0 0.128588 -0.0634855 3 1 1 
32 64 0 0.256859 0.00349204 3 1 1 
40 64 0 0.256904 -0.0296062 3 1 1 
48 64 0 0.347661 -0.0154453 3 1 1 
56 64 0 0.353567 0.0194383 3 1 1 
64 64 0 0.357773 -0.00196463 3 1 1 
72 64 0 0.367346 0.0276689 3 1 1 
80 64 0 0.428742 -0.00467636 3 1 1 
88 64 0 0.246637 0.0194413 3 1 1 
96 64 0 0.231244 0.0483058 3 1 1 
104 64 0 0.216475 0.0837331 3 1 1 
112 64 0 0.170179 0.145414 3 1 1 
120 64 0 0.342331 0.175307 3 1 1 
128 64 0 0.439697 0.129931 3 1 1 
136 64 0 0.34763 0.13336 3 1 1 
144 64 0 0.411104 0.0910643 3 1 1 
152 64 0 0.376483 0.0828694 3 1 1 
160 64 0 0.352995 0.106648 3 1 1 
168 64 0 0.376936 0.151079 3 1 1 
176 64 0 0.359423 0.179611 3 1 1 
184 64 0 0.348724 0.22073 3 1 1 
192 64 0 0.350172 0.297093 3 1 1 
200 64 0 0.365997 0.299728 3 1 1 
208 64 0 0.348591 0.271047 3 1 1 
216 64 0 0.37507 0.339341 3 1 1 
224 64 0 0.345474 0.294749 3 1 1 
232 64 0 0.263436 0.295676 3 1 1 
240 64 0 0.210768 0.153118 3 1 1 
248 64 0 -0.311252 -0.323114 3 1 1 
256 64 0 -0.197248 -0.609291 3 1 1 
264 64 0 -0.237654 -0.416263 3 1 1 
272 64 0 -0.392957 -0.516132 3 1 1 
280 64 0 -0.0366415 -0.205314 3 1 1 
288 64 0 -0.293262 0.373533 3 1 1 
296 64 0 -0.313497 0.388139 3 1 1 
304 64 0 -0.323698 0.406618 3 1 1 
312 64 0 -0.319232 0.354178 3 1 1 
320 64 0 -0.302678 0.33357 3 1 1 
328 64 0 -0.276283 0.336759 3 1 1 
336 64 0 -0.284471 0.29248 3 1 1 
344 64 0 -0.288407 0.303405 3 1 1 
352 64 0 -0.30278 0.268153 3 1 1 
360 64 0 -0.334944 0.246083 3 1 1 
368 64 0 -0.333932 0.209583 3 1 1 
376 64 0 -0.319813 0.155214 3 1 1 
384 64 0 -0.319119 0.124535 3 1 1 
392 64 0 -0.300623 0.101394 3 1 1 
400 64 0 -0.292555 0.0506875 3 1 1 
408 64 0 -0.285067 0.0383343 3 1 1 
416 64 0 -0.329683 -0.0175343 3 1 1 
424 64 0 -0.270397 0.0208987 3 1 1 
432 64 0 -0.276902 -0.00341851 3 1 1 
440 64 0 -0.242371 -0.00312494 3 1 1 
448 64 0 -0.230134 -0.037861 3 1 1 
456 64 0 -0.222558 -0.0561298 3 1 1 
464 64 0 -0.233673 -0.102594 3 1 1 
472 64 0 -0.224144 -0.131061 3 1 1 
480 64 0 -0.220069 -0.153304 3 1 1 
488 64 0 -0.207734 -0.157292 3 1 1 
496 64 0 -0.179271 -0.142228 3 1 1 
504 64 0 -0.178848 -0.136998 3 1 1 
8 72 0 0.181257 -0.0395143 3 1 1 
16 72 0 0.199019 -0.00781231 3 1 1 
24 72 0 0.209322 -0.0415133 3 1 1 
32 72 0 0.229488 -0.0103477 3 1 1 
40 72 0 0.22786 -0.0226899 3 1 1 
48 72 0 0.25725 -0.0153586 3 1 1 
56 72 0 0.263618 0.02438 3 1 1 
64 72 0 0.287456 0.0239835 3 1 1 
72 72 0 0.280296 0.0146996 3 1 1 
80 72 0 0.262979 0.0326916 3 1 1 
88 72 0 0.296144 0.0507887 3 1 1 
96 72 0 0.284615 0.0704739 3 1 1 
104 72 0 0.297976 0.0777472 3 1 1 
112 72 0 0.319991 0.133417 3 1 1 
120 72 0 0.329051 0.142184 3 1 1 
128 72 0 0.444997 0.148219 3 1 1 
136 72 0 0.296522 0.137307 3 1 1 
144 72 0 0.381176 0.121099 3 1 1 
152 72 0 0.235499 0.116697 3 1 1 
160 72 0 0.228541 0.17142 3 1 1 
168 72 0 0.311313 0.188341 3 1 1 
176 72 0 0.326469 0.220759 3 1 1 
184 72 0 0.384837 0.222037 3 1 1 
192 72 0 0.356921 0.248354 3 1 1 
200 72 0 0.364946 0.308865 3 1 1 
208 72 0 0.341541 0.310609 3 1 1 
216 72 0 0.327482 0.284123 3 1 1 
224 72 0 0.441533 0.091419 3 1 1 
232 72 0 0.260608 0.239636 3 1 1 
240 72 0 0.323552 -0.112153 3 1 1 
248 72 0 -0.334478 -0.301644 3 1 1 
256 72 0 -0.175426 -0.325855 3 1 1 
264 72 0 -0.524563 -0.570897 4 1 1 
272 72 0 -0.490557 -0.217922 3 1 1 
280 72 0 -0.258525 0.141709 3 1 1 
288 72 0 -0.438198 0.42964 3 1 1 
296 72 0 -0.411661 0.466443 3 1 1 
304 72 0 -0.381018 0.431347 3 1 1 
